,journal_title,article_title,contributors,year,doi
955,Journal of Climate,Journal of Climate,"['Jouni Räisänen', 'Jussi S. Ylhäisi']",2011,10.1175/2010JCLI3872.1
956,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['A. Gelfan', 'V. A. Semenov', 'E. Gusev', 'Y. Motovilov', 'O. Nasonova', 'I. Krylenko', 'E. Kovalev']",2015,10.5194/hess-19-2737-2015
957,Historical and Projected Climate in the Northern Rockies Region,Climate Change and Rocky Mountain Ecosystems,"['Linda A. Joyce', 'Marian Talbert', 'Darrin Sharp', 'John Stevenson']",2018,10.1007/978-3-319-56928-4_2
958,International Journal of Climatology,International Journal of Climatology,"['Irena Kaspar‐Ott', 'Elke Hertig', 'Severin Kaspar', 'Felix Pollinger', 'Christoph Ring', 'Heiko Paeth', 'Jucundus Jacobeit']",2019,10.1002/joc.6045
959,Geography and Sustainability,Geography and Sustainability,"['Masoud Irannezhad', 'Junguo Liu']",2022,10.1016/j.geosus.2022.03.002
960,Climate Dynamics,Climate Dynamics,"['Benoît Vannière', 'Eric Guilyardi', 'Thomas Toniazzo', 'Gurvan Madec', 'Steve Woolnough']",2014,10.1007/s00382-014-2051-6
961,Journal of Climate,Journal of Climate,"['C. Adam Schlosser', 'Xiang Gao', 'Kenneth Strzepek', 'Andrei Sokolov', 'Chris E. Forest', 'Sirein Awadalla', 'William Farmer']",2013,10.1175/JCLI-D-11-00730.1
962,Climate Dynamics,Climate Dynamics,"['Elizabeth A. Barnes', 'Julia Slingo', 'Tim Woollings']",2012,10.1007/s00382-011-1243-6
963,Atmospheric Science Letters,Atmospheric Science Letters,"['Ying Jiang', 'Xiyan Xu', 'Hanwu Liu', 'Xuguang Dong', 'Wenben Wang', 'Gensuo Jia']",2017,10.1002/asl.791
964,Climatic Change,Climatic Change,['Reto Knutti'],2010,10.1007/s10584-010-9800-2
965,Geoscientific Model Development,Geoscientific Model Development,"['Claudia Christine Stephan', 'Nicholas P. Klingaman', 'Pier Luigi Vidale', 'Andrew G. Turner', 'Marie-Estelle Demory', 'Liang Guo']",2018,10.5194/gmd-11-1823-2018
966,WIREs Climate Change,WIREs Climate Change,['Gregory M. Flato'],2011,10.1002/wcc.148
967,PLOS ONE,PLOS ONE,"['Nicolas Casajus', 'Catherine Périé', 'Travis Logan', 'Marie-Claude Lambert', 'Sylvie de Blois', 'Dominique Berteaux', 'Maura (Gee) Geraldine Chapman']",2016,10.1371/journal.pone.0152495
968,Journal of Climate,Journal of Climate,"['Aaron Donohoe', 'David S. Battisti']",2011,10.1175/2011JCLI3946.1
969,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Steven D. Miller', 'Yoo-Jeong Noh', 'Andrew K. Heidinger']",2014,10.1002/2013JD021262
970,Journal of Plant Diseases and Protection,Journal of Plant Diseases and Protection,"['Gundappa Baradevanal', 'Subhash Chander', 'P. D. Kamala Jayanthi', 'H. S. Singh', 'D. Srinivasa Reddy']",2021,10.1007/s41348-021-00441-2
971,Journal of Climate,Journal of Climate,"['Liang Chen', 'Oliver W. Frauenfeld']",2014,10.1175/JCLI-D-13-00465.1
972,Nature,Nature,"['Wenju Cai', 'Matthieu Lengaigne', 'Simon Borlace', 'Matthew Collins', 'Tim Cowan', 'Michael J. McPhaden', 'Axel Timmermann', 'Scott Power', 'Josephine Brown', 'Christophe Menkes', 'Arona Ngari', 'Emmanuel M. Vincent', 'Matthew J. Widlansky']",2012,10.1038/nature11358
973,Atmosphere,Atmosphere,"['Shanshan Jin', 'Haidong Pan', 'Tengfei Xu']",2023,10.3390/atmos14040726
974,Climate Dynamics,Climate Dynamics,"['R. Krishnan', 'T. P. Sabin', 'D. C. Ayantika', 'A. Kitoh', 'M. Sugi', 'H. Murakami', 'A. G. Turner', 'J. M. Slingo', 'K. Rajendran']",2013,10.1007/s00382-012-1317-0
975,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Biswarup Bhattacharya', 'Sachiko Mohanty', 'Charu Singh']",2022,10.1007/s00704-022-03952-6
976,Environmental Reviews,Environmental Reviews,"['Nadja Steiner', 'Kumiko Azetsu-Scott', 'Jim Hamilton', 'Kevin Hedges', 'Xianmin Hu', 'Muhammad Y. Janjua', 'Diane Lavoie', 'John Loder', 'Humfrey Melling', 'Anissa Merzouk', 'William Perrie', 'Ingrid Peterson', 'Michael Scarratt', 'Tessa Sou', 'Ross Tallmann']",2015,10.1139/er-2014-0066
977,Ecological Research,Ecological Research,"['Tetsuya Matsui', 'Katsuhiro Nakao', 'Motoki Higa', 'Ikutaro Tsuyama', 'Yuji Kominami', 'Tsutomu Yagihashi', 'Dai Koide', 'Nobuyuki Tanaka']",2018,10.1007/s11284-018-1576-2
978,Earth System Dynamics,Earth System Dynamics,"['Christoph Heinze', 'Veronika Eyring', 'Pierre Friedlingstein', 'Colin Jones', 'Yves Balkanski', 'William Collins', 'Thierry Fichefet', 'Shuang Gao', 'Alex Hall', 'Detelina Ivanova', 'Wolfgang Knorr', 'Reto Knutti', 'Alexander Löw', 'Michael Ponater', 'Martin G. Schultz', 'Michael Schulz', 'Pier Siebesma', 'Joao Teixeira', 'George Tselioudis', 'Martin Vancoppenolle']",2019,10.5194/esd-10-379-2019
979,Journal of Geophysical Research: Biogeosciences,Journal of Geophysical Research: Biogeosciences,"['Jiao Lu', 'Guojie Wang', 'Shijie Li', 'Aiqing Feng', 'Mingyue Zhan', 'Tong Jiang', 'Buda Su', 'Yanjun Wang']",2021,10.1029/2021JG006327
980,Bulletin of the American Meteorological Society,Bulletin of the American Meteorological Society,"['M. J. Roberts', 'P. L. Vidale', 'C. Senior', 'H. T. Hewitt', 'C. Bates', 'S. Berthou', 'P. Chang', 'H. M. Christensen', 'S. Danilov', 'M.-E. Demory', 'S. M. Griffies', 'R. Haarsma', 'T. Jung', 'G. Martin', 'S. Minobe', 'T. Ringler', 'M. Satoh', 'R. Schiemann', 'E. Scoccimarro', 'G. Stephens', 'M. F. Wehner']",2018,10.1175/BAMS-D-15-00320.1
981,Global Change Biology,Global Change Biology,"['Michael S. Watt', 'Jeffrey K. Stone', 'Ian A. Hood', 'Lucy K. Manning']",2011,10.1111/j.1365-2486.2011.02486.x
982,A Review of South Pacific Tropical Cyclones: Impacts of Natural Climate Variability and Climate Change,Climate Change and Impacts in the Pacific,"['Savin S. Chand', 'Andrew Dowdy', 'Samuel Bell', 'Kevin Tory']",2020,10.1007/978-3-030-32878-8_6
983,Ocean Engineering,Ocean Engineering,"['Nobuhito Mori', 'Tomoya Shimura', 'Tomohiro Yasuda', 'Hajime Mase']",2013,10.1016/j.oceaneng.2013.02.016
984,Climate Services,Climate Services,"['Erik Kjellström', 'Lars Bärring', 'Grigory Nikulin', 'Carin Nilsson', 'Gunn Persson', 'Gustav Strandberg']",2016,10.1016/j.cliser.2016.06.004
985,Global Change Biology,Global Change Biology,"['John R. Moore', 'Michael S. Watt']",2015,10.1111/gcb.12900
986,Annals of the Association of American Geographers,Annals of the Association of American Geographers,"['C. Mark Cowell', 'Michael A. Urban']",2010,10.1080/00045608.2010.497117
987,Ecology,Ecology,"['Michael J. Osland', 'Nicholas Enwright', 'Camille L. Stagg']",2014,10.1890/13-1269.1
988,Climate Dynamics,Climate Dynamics,"['Carlos D. Hoyos', 'Peter J. Webster']",2012,10.1007/s00382-011-1181-3
989,Journal of Climate,Journal of Climate,['Rasmus E. Benestad'],2011,10.1175/2010JCLI3687.1
990,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Zhaohui Chen', 'Lixin Wu']",2012,10.1029/2011JC007814
991,Climate Dynamics,Climate Dynamics,['Yves Plancherel'],2015,10.1007/s00382-014-2263-9
992,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['X. Yue', 'L. J. Mickley', 'J. A. Logan', 'R. C. Hudman', 'M. V. Martin', 'R. M. Yantosca']",2015,10.5194/acp-15-10033-2015
993,Journal of Membrane Science,Journal of Membrane Science,"['Michael Simioni', 'Sandra E. Kentish', 'Geoff W. Stevens']",2011,10.1016/j.memsci.2010.12.046
994,Journal of Climate,Journal of Climate,"['Daehyun Kim', 'Prince Xavier', 'Eric Maloney', 'Matthew Wheeler', 'Duane Waliser', 'Kenneth Sperber', 'Harry Hendon', 'Chidong Zhang', 'Richard Neale', 'Yen-Ting Hwang', 'Haibo Liu']",2014,10.1175/JCLI-D-13-00497.1
995,Geoscientific Model Development,Geoscientific Model Development,"['Carolina Gallo', 'Jonathan M. Eden', 'Bastien Dieppois', 'Igor Drobyshev', 'Peter Z. Fulé', 'Jesús San-Miguel-Ayanz', 'Matthew Blackett']",2023,10.5194/gmd-16-3103-2023
996,Mitigation and Adaptation Strategies for Global Change,Mitigation and Adaptation Strategies for Global Change,"['Gunnar S. Eskeland', 'Torben K. Mideksa']",2010,10.1007/s11027-010-9246-x
997,Journal of Climate,Journal of Climate,"['Edward Blanchard-Wrigglesworth', 'Kyle C. Armour', 'Cecilia M. Bitz', 'Eric DeWeaver']",2011,10.1175/2010JCLI3775.1
998,Climate Dynamics,Climate Dynamics,"['Xian Zhu', 'Zhigang Wei', 'Wenjie Dong', 'Zhenming Ji', 'Xiaohang Wen', 'Zhiyuan Zheng', 'Dongdong Yan', 'Deliang Chen']",2020,10.1007/s00382-020-05170-0
999,International Journal of Climatology,International Journal of Climatology,"['Md. Golam Rabbani Fahad', 'A. K. M. Saiful Islam', 'Rouzbeh Nazari', 'M. Alfi Hasan', 'G. M. Tarekul Islam', 'Sujit Kumar Bala']",2018,10.1002/joc.5284
1000,Climate Dynamics,Climate Dynamics,"['Ambarish V. Karmalkar', 'David M. H. Sexton', 'James M. Murphy', 'Ben B. B. Booth', 'John W. Rostron', 'Doug J. McNeall']",2019,10.1007/s00382-019-04617-3
1001,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['J.-L. F. Li', 'Yi-Hui Wang', 'Tong Lee', 'Duane Waliser', 'Wei-Liang Lee', 'Jia-Yuh Yu', 'Yi-Chun Chen', 'Eric Fetzer', 'Audrey Hasson']",2016,10.1002/2016JD024911
1002,Climate Dynamics,Climate Dynamics,"['Seon Tae Kim', 'Wenju Cai', 'Fei-Fei Jin', 'Jin-Yi Yu']",2014,10.1007/s00382-013-1833-6
1003,Journal of Climate,Journal of Climate,"['Mio Terada', 'Shoshiro Minobe', 'Curtis Deutsch']",2020,10.1175/JCLI-D-19-0128.1
1004,Atmospheric Science Letters,Atmospheric Science Letters,"['Jussi S. Ylhäisi', 'Jouni Räisänen', 'David Masson', 'Olle Räty', 'Heikki Järvinen']",2015,10.1002/asl2.577
1005,PLOS ONE,PLOS ONE,"['Larry R. Brown', 'Lisa M. Komoroske', 'R. Wayne Wagner', 'Tara Morgan-King', 'Jason T. May', 'Richard E. Connon', 'Nann A. Fangue', 'Christopher J Fulton']",2016,10.1371/journal.pone.0146724
1006,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['P. Sonali', 'D. Nagesh Kumar', 'Ravi S. Nanjundiah']",2017,10.1007/s00704-015-1716-3
1007,Regional Environmental Change,Regional Environmental Change,"['M. Santini', 'A. Collalti', 'R. Valentini']",2014,10.1007/s10113-013-0582-8
1008,Insects,Insects,"['Aaron Ellison', 'David Orwig', 'Matthew Fitzpatrick', 'Evan Preisser']",2018,10.3390/insects9040172
1009,International Journal of Climatology,International Journal of Climatology,"['Tugba Ozturk', 'Zeynep Pelin Ceber', 'Murat Türkeş', 'M. Levent Kurnaz']",2015,10.1002/joc.4285
1010,"Application of TVDM in Modeling the Observed Precipitation Over Godavari River Basin, India",Climate Change Impact on Water Resources,"['Subbarao Pichuka', 'Srikanth Bhoopathi', 'Siva Sai Syam Nandikanti']",2023,10.1007/978-981-19-8524-9_3
1011,Global Environmental Change,Global Environmental Change,"['Alex C. Ruane', 'David C. Major', 'Winston H. Yu', 'Mozaharul Alam', 'Sk. Ghulam Hussain', 'Abu Saleh Khan', 'Ahmadul Hassan', 'Bhuiya Md. Tamim Al Hossain', 'Richard Goldberg', 'Radley M. Horton', 'Cynthia Rosenzweig']",2013,10.1016/j.gloenvcha.2012.09.001
1012,Journal of Climate,Journal of Climate,"['Weichen Tao', 'Gang Huang', 'Renguang Wu', 'Kaiming Hu', 'Pengfei Wang', 'Hainan Gong']",2018,10.1175/JCLI-D-17-0289.1
1013,PLoS ONE,PLoS ONE,"['James E. Cloern', 'Noah Knowles', 'Larry R. Brown', 'Daniel Cayan', 'Michael D. Dettinger', 'Tara L. Morgan', 'David H. Schoellhamer', 'Mark T. Stacey', 'Mick van der Wegen', 'R. Wayne Wagner', 'Alan D. Jassby', 'Zoe Finkel']",2011,10.1371/journal.pone.0024465
1014,International Journal of Climatology,International Journal of Climatology,"['Ruiqing Li', 'Shihua Lv', 'Bo Han', 'Yanhong Gao', 'Xianhong Meng']",2017,10.1002/joc.4689
1015,Geophysical Research Letters,Geophysical Research Letters,"['G. J. Boer', 'S. J. Lambert']",2008,10.1029/2008GL033234
1016,Climate Dynamics,Climate Dynamics,"['Alfredo Ruiz-Barradas', 'Eugenia Kalnay', 'Malaquías Peña', 'Amir E. BozorgMagham', 'Safa Motesharrei']",2017,10.1007/s00382-016-3197-1
1017,A Bayesian Network Modeling Approach to Forecasting the 21st Century Worldwide Status of Polar Bears,"Arctic Sea Ice Decline: Observations, Projections, Mechanisms, and Implications","['Steven C. Amstrup', 'Bruce G. Marcot', 'David C. Douglas']",2013,10.1029/180GM14
1018,Journal of Climate,Journal of Climate,"['Aaron Donohoe', 'John Marshall', 'David Ferreira', 'David Mcgee']",2013,10.1175/JCLI-D-12-00467.1
1019,Environmental Processes,Environmental Processes,"['Abhishek Gaur', 'Slobodan P. Simonovic']",2015,10.1007/s40710-015-0070-x
1020,Comparison of Two Temperature-Based Methods of Estimating Potential Evapotranspiration (PET) in Texas,World Environmental and Water Resources Congress 2016,"['Kartik Venkataraman', 'Madisyn Nelson', 'Caleb Frandsen']",2016,10.1061/9780784479872.072
1021,Journal of Climate,Journal of Climate,"['Seok-Woo Son', 'Seo-Yeon Kim', 'Seung-Ki Min']",2018,10.1175/JCLI-D-17-0328.1
1022,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['J. Sillmann', 'V. V. Kharin', 'F. W. Zwiers', 'X. Zhang', 'D. Bronaugh']",2013,10.1002/jgrd.50188
1023,Climate Dynamics,Climate Dynamics,"['Magdalena Falco', 'Andrea F. Carril', 'Claudio G. Menéndez', 'Pablo G. Zaninelli', 'Laurent Z. X. Li']",2019,10.1007/s00382-018-4412-z
1024,Journal of Climate,Journal of Climate,"['Katherine H. Straub', 'Patrick T. Haertel', 'George N. Kiladis']",2010,10.1175/2009JCLI3422.1
1025,Climate Dynamics,Climate Dynamics,"['Johannes Karlsson', 'Gunilla Svensson']",2011,10.1007/s00382-010-0758-6
1026,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['U. K. Singh', 'G. P. Singh', 'Vikas Singh']",2015,10.1007/s00704-014-1155-6
1027,Climatic Change,Climatic Change,"['Anji Seth', 'Maisa Rojas', 'Sara A. Rauscher']",2010,10.1007/s10584-009-9736-6
1028,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Huanhuan Zhu', 'Zhihong Jiang', 'Juan Li', 'Wei Li', 'Cenxiao Sun', 'Laurent Li']",2020,10.1007/s00376-020-9289-1
1029,Climate Dynamics,Climate Dynamics,"['Florent Brient', 'Sandrine Bony']",2013,10.1007/s00382-011-1279-7
1030,Geophysical Research Letters,Geophysical Research Letters,"['Yangyang Xu', 'Veerabhadran Ramanathan']",2012,10.1029/2012GL052116
1031,International Journal of Climatology,International Journal of Climatology,"['Arthur F. Lutz', 'Herbert W. ter Maat', 'Hester Biemans', 'Arun B. Shrestha', 'Philippus Wester', 'Walter W. Immerzeel']",2016,10.1002/joc.4608
1032,Journal of Climate,Journal of Climate,"['Clara Orbe', 'Paul A. Newman', 'Darryn W. Waugh', 'Mark Holzer', 'Luke D. Oman', 'Feng Li', 'Lorenzo M. Polvani']",2015,10.1175/JCLI-D-14-00720.1
1033,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Aaron Donohoe', 'Kyle C. Armour', 'Angeline G. Pendergrass', 'David S. Battisti']",2014,10.1073/pnas.1412190111
1034,Atmospheric Science Letters,Atmospheric Science Letters,"['James Lloyd', 'Eric Guilyardi', 'Hilary Weller', 'Julia Slingo']",2009,10.1002/asl.227
1035,Journal of Climate,Journal of Climate,"['Elizabeth A. Barnes', 'Dennis L. Hartmann']",2012,10.1175/JCLI-D-11-00331.1
1036,Reviews of Geophysics,Reviews of Geophysics,"['John C. Moore', 'Aslak Grinsted', 'Thomas Zwinger', 'Svetlana Jevrejeva']",2013,10.1002/rog.20015
1037,Journal of Climate,Journal of Climate,"['James Lloyd', 'Eric Guilyardi', 'Hilary Weller']",2012,10.1175/JCLI-D-11-00178.1
1038,Hydrological Processes,Hydrological Processes,"['Satish Bastola', 'Conor Murphy', 'Rowan Fealy']",2012,10.1002/hyp.8349
1039,Infectious Diseases of Poverty,Infectious Diseases of Poverty,"['Pietro Ceccato', 'Bernadette Ramirez', 'Tawanda Manyangadze', 'Paul Gwakisa', 'Madeleine C. Thomson']",2018,10.1186/s40249-018-0501-9
1040,Journal of Climate,Journal of Climate,"['Juan Li', 'Bin Wang', 'Young-Min Yang']",2020,10.1175/JCLI-D-18-0808.1
1041,Climate Dynamics,Climate Dynamics,"['Yanshan Yu', 'Dietmar Dommenget', 'Claudia Frauen', 'Gang Wang', 'Scott Wales']",2016,10.1007/s00382-015-2667-1
1042,Journal of Climate,Journal of Climate,"['Richard Seager', 'Naomi Naik']",2012,10.1175/JCLI-D-11-00056.1
1043,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Jan Kazil', 'Graham Feingold', 'Takanobu Yamaguchi']",2016,10.5194/acp-16-5811-2016
1044,International Journal of Climatology,International Journal of Climatology,"['Angelika L. Alcantara', 'Kuk‐Hyun Ahn']",2023,10.1002/joc.8001
1045,Journal of Climate,Journal of Climate,"['Soon-Il An', 'Yoo-Geun Ham', 'Jong-Seong Kug', 'Axel Timmermann', 'Jung Choi', 'In-Sik Kang']",2010,10.1175/2009JCLI2895.1
1046,Water Resources of the Russian Part of the Baltic Sea Basin and Their Possible Changes Under Global Warming,Water Resources Quality and Management in Baltic Sea Countries,"['Mikhail V. Georgievsky', 'Maria A. Mamaeva']",2020,10.1007/978-3-030-39701-2_9
1047,Geophysical Research Letters,Geophysical Research Letters,"['Brian J. Soden', 'Gabriel A. Vecchi']",2011,10.1029/2011GL047632
1048,Climate Dynamics,Climate Dynamics,"['Dietmar Dommenget', 'Tobias Bayr', 'Claudia Frauen']",2013,10.1007/s00382-012-1475-0
1049,Climate Dynamics,Climate Dynamics,"['Nicholas Siler', 'Gerard H. Roe', 'Kyle C. Armour', 'Nicole Feldl']",2019,10.1007/s00382-018-4359-0
1050,Climate Dynamics,Climate Dynamics,"['Robin Tokmakian', 'Peter Challenor']",2014,10.1007/s00382-013-1709-9
1051,Science,Science,"['Paul J. Durack', 'Susan E. Wijffels', 'Richard J. Matear']",2012,10.1126/science.1212222
1052,Ecology and Evolution,Ecology and Evolution,"['Reimund P. Rötter', 'Jukka Höhn', 'Mirek Trnka', 'Stefan Fronzek', 'Timothy R. Carter', 'Helena Kahiluoto']",2013,10.1002/ece3.782
1053,Journal of Meteorological Research,Journal of Meteorological Research,"['Bo Han', 'Shihua Lü', 'Yanhong Gao', 'Yinhuan Ao', 'Ruiqing Li']",2015,10.1007/s13351-014-4016-4
1054,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Paul-Arthur Monerie', 'Benjamin Pohl', 'Marco Gaetani']",2021,10.1038/s41612-021-00179-6
1055,Nature Climate Change,Nature Climate Change,"['Vincent S. Saba', 'Charles A. Stock', 'James R. Spotila', 'Frank V. Paladino', 'Pilar Santidrián Tomillo']",2012,10.1038/nclimate1582
1056,International Journal of Climatology,International Journal of Climatology,"['Shouzhang Peng', 'Chengcheng Gang', 'Yang Cao', 'Yunming Chen']",2018,10.1002/joc.5331
1057,Environmental Research Letters,Environmental Research Letters,"['Julian Ramirez-Villegas', 'Andrew J Challinor', 'Philip K Thornton', 'Andy Jarvis']",2013,10.1088/1748-9326/8/2/024018
1058,Agricultural and Forest Meteorology,Agricultural and Forest Meteorology,"['C. Rosenzweig', 'J.W. Jones', 'J.L. Hatfield', 'A.C. Ruane', 'K.J. Boote', 'P. Thorburn', 'J.M. Antle', 'G.C. Nelson', 'C. Porter', 'S. Janssen', 'S. Asseng', 'B. Basso', 'F. Ewert', 'D. Wallach', 'G. Baigorria', 'J.M. Winter']",2013,10.1016/j.agrformet.2012.09.011
1059,Ensemble Methods in Meteorological Modelling,Mathematical Problems in Meteorological Modelling,"['Mihály Szűcs', 'András Horányi', 'Gabriella Szépszó']",2016,10.1007/978-3-319-40157-7_11
1060,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['A. F. Van Loon', 'M. H. J. Van Huijgevoort', 'H. A. J. Van Lanen']",2012,10.5194/hess-16-4057-2012
1061,Geophysical Research Letters,Geophysical Research Letters,"['Christopher R. Schwalm', 'Deborah N. Huntzinger', 'Joshua B. Fisher', 'Anna M. Michalak', 'Kevin Bowman', 'Philippe Ciais', 'Robert Cook', 'Bassil El‐Masri', 'Daniel Hayes', 'Maoyi Huang', 'Akihiko Ito', 'Atul Jain', 'Anthony W. King', 'Huimin Lei', 'Junjie Liu', 'Chaoqun Lu', 'Jiafu Mao', 'Shushi Peng', 'Benjamin Poulter', 'Daniel Ricciuto', 'Kevin Schaefer', 'Xiaoying Shi', 'Bo Tao', 'Hanqin Tian', 'Weile Wang', 'Yaxing Wei', 'Jia Yang', 'Ning Zeng']",2015,10.1002/2015GL064002
1062,Nature Communications,Nature Communications,"['F. J. Doblas-Reyes', 'I. Andreu-Burillo', 'Y. Chikamoto', 'J. García-Serrano', 'V. Guemas', 'M. Kimoto', 'T. Mochizuki', 'L. R. L. Rodrigues', 'G. J. van Oldenborgh']",2013,10.1038/ncomms2704
1063,Hydrological Processes,Hydrological Processes,"['Markus Schnorbus', 'Arelia Werner', 'Katrina Bennett']",2014,10.1002/hyp.9661
1064,Climate Dynamics,Climate Dynamics,"['Paula L. M. Gonzalez', 'Lorenzo M. Polvani', 'Richard Seager', 'Gustavo J. P. Correa']",2014,10.1007/s00382-013-1777-x
1065,Climatic Change,Climatic Change,"['Miao Yu', 'Guiling Wang', 'Dana Parr', 'Kazi Farzan Ahmed']",2014,10.1007/s10584-014-1249-2
1066,Geophysical Research Letters,Geophysical Research Letters,"['Robert J. Trapp', 'Noah S. Diffenbaugh', 'Alexander Gluhovsky']",2009,10.1029/2008GL036203
1067,Forestry,Forestry,"['Piritta Torssonen', 'Harri Strandman', 'Seppo Kellomäki', 'Antti Kilpeläinen', 'Kirsti Jylhä', 'Antti Asikainen', 'Heli Peltola']",2015,10.1093/forestry/cpv023
1068,Current Climate Change Reports,Current Climate Change Reports,['Douglas Maraun'],2016,10.1007/s40641-016-0050-x
1069,Geophysical Research Letters,Geophysical Research Letters,"['A. L. Jones', 'D. R. Feldman', 'S. Freidenreich', 'D. Paynter', 'V. Ramaswamy', 'W. D. Collins', 'R. Pincus']",2017,10.1002/2017GL075933
1070,Agricultural Systems,Agricultural Systems,"['Muhuddin Rajin Anwar', 'De Li Liu', 'Robert Farquharson', 'Ian Macadam', 'Amir Abadi', 'John Finlayson', 'Bin Wang', 'Thiagarajah Ramilan']",2015,10.1016/j.agsy.2014.09.010
1071,Monthly Weather Review,Monthly Weather Review,"['Gabriel A. Vecchi', 'Ming Zhao', 'Hui Wang', 'Gabriele Villarini', 'Anthony Rosati', 'Arun Kumar', 'Isaac M. Held', 'Richard Gudgel']",2011,10.1175/2010MWR3499.1
1072,Global Ecology and Conservation,Global Ecology and Conservation,"['Shahid Ahmad', 'Li Yang', 'Tauheed Ullah Khan', 'Kunyuan Wanghe', 'Miaomiao Li', 'Xiaofeng Luan']",2020,10.1016/j.gecco.2019.e00845
1073,Frontiers in Ecology and the Environment,Frontiers in Ecology and the Environment,"['David D Briske', 'Linda A Joyce', 'H Wayne Polley', 'Joel R Brown', 'Klaus Wolter', 'Jack A Morgan', 'Bruce A McCarl', 'Derek W Bailey']",2015,10.1890/140266
1074,Journal of Ecology,Journal of Ecology,"['James M. Bullock', 'Steven M. White', 'Christel Prudhomme', 'Christine Tansey', 'Ramón Perea', 'Danny A. P. Hooftman']",2012,10.1111/j.1365-2745.2011.01910.x
1075,Environmental Research Letters,Environmental Research Letters,"['Thomas J Phillips', 'Céline J W Bonfils']",2015,10.1088/1748-9326/10/6/064005
1076,Future Heat Wave Projections and Impacts,Climate Change Signals and Response,"['Kamal Kumar Murari', 'Subimal Ghosh']",2019,10.1007/978-981-13-0280-0_6
1077,Asia-Pacific Journal of Atmospheric Sciences,Asia-Pacific Journal of Atmospheric Sciences,['Jangho Lee'],2017,10.1007/s13143-017-0002-y
1078,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['N. D. Gordon', 'A. K. Jonko', 'P. M. Forster', 'K. M. Shell']",2013,10.1002/2013JD020184
1079,Journal of Climate,Journal of Climate,"['Jian Ma', 'Shang-Ping Xie']",2013,10.1175/JCLI-D-12-00283.1
1080,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Xuewei Fan', 'Chiyuan Miao', 'Qingyun Duan', 'Chenwei Shen', 'Yi Wu']",2020,10.1029/2020JD033031
1081,Scientific African,Scientific African,"['O.S. Ojo', 'I. Emmanuel', 'B. Adeyemi', 'E.O. Ogolo']",2021,10.1016/j.sciaf.2021.e00700
1082,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['D. A. Hughes', 'D. G. Kingston', 'M. C. Todd']",2011,10.5194/hess-15-931-2011
1083,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Timothy Paul Eichler', 'Natalie Gaggini', 'Zaitao Pan']",2013,10.1002/jgrd.50286
1084,Polar Record,Polar Record,"['Øistein Harsem', 'Knut Heen', 'J.M.P. Rodrigues', 'Terje Vassdal']",2015,10.1017/S0032247413000624
1085,Journal of Climate,Journal of Climate,"['Martin Hoerling', 'Jon Eischeid', 'Judith Perlwitz']",2010,10.1175/2009JCLI3420.1
1086,Journal of Climate,Journal of Climate,"['Ming Zhao', 'Isaac M. Held']",2010,10.1175/2010JCLI3837.1
1087,Environmetrics,Environmetrics,"['Francisco Beltrán', 'Bruno Sansó', 'Ricardo T. Lemos', 'Roy Mendelssohn']",2012,10.1002/env.2150
1088,Journal of Climate,Journal of Climate,"['Chao-An Chen', 'Jia-Yuh Yu', 'Chia Chou']",2016,10.1175/JCLI-D-15-0563.1
1089,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['Inigo Errasti', 'Agustín Ezcurra', 'Jon Sáenz', 'Gabriel Ibarra-Berastegi']",2011,10.1007/s00704-010-0282-y
1090,Journal of Applied Meteorology and Climatology,Journal of Applied Meteorology and Climatology,"['Hanna Hueging', 'Rabea Haas', 'Kai Born', 'Daniela Jacob', 'Joaquim G. Pinto']",2013,10.1175/JAMC-D-12-086.1
1091,Climate Dynamics,Climate Dynamics,"['Gloria Rea', 'Angelo Riccio', 'Federico Fierli', 'Francesco Cairo', 'Chiara Cagnazzo']",2018,10.1007/s00382-017-3746-2
1092,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['D. T. Mengistu', 'A. Sorteberg']",2012,10.5194/hess-16-391-2012
