,journal_title,article_title,contributors,year,doi
810,Global and Planetary Change,Global and Planetary Change,"['Cheng Sun', 'Lifei Zhu', 'Yusen Liu', 'Tian Wei', 'Zijing Guo']",2022,10.1016/j.gloplacha.2022.103824
811,International Journal of Climatology,International Journal of Climatology,"['Jiaxi Tian', 'Zengxin Zhang', 'Yuanhai Fu', 'Hui Tao', 'Bin Zhu', 'Liu Yang']",2023,10.1002/joc.8127
812,"Journal of Japan Society of Civil Engineers, Ser. B2 (Coastal Engineering)","Journal of Japan Society of Civil Engineers, Ser. B2 (Coastal Engineering)","['Tomoharu OKADA', 'Tomoya SHIMURA', 'Nobuhito MORI', 'Takuya MIYASHITA', 'Adrean WEBB', 'Ryo MIZUTA']",2022,10.2208/kaigan.78.2_I_955
813,Frontiers in Environmental Science,Frontiers in Environmental Science,"['Shixiong Du', 'Ruiying Wu', 'Huaiwei Sun', 'Dong Yan', 'Jie Xue', 'Weihong Liao', 'Ye Tuo', 'Wenxin Zhang']",2022,10.3389/fenvs.2022.887323
814,Sustainability,Sustainability,['Ayat-Allah Bouramdane'],2022,10.3390/su15010690
815,Geophysical Research Letters,Geophysical Research Letters,"['Rudong Zhang', 'Hailong Wang', 'Qiang Fu', 'Philip J. Rasch']",2020,10.1029/2020GL088063
816,Biological Invasions,Biological Invasions,"['Özgür Emiroğlu', 'Sadi Aksu', 'Sercan Başkurt', 'J. Robert Britton', 'Ali Serhan Tarkan']",2023,10.1007/s10530-023-03016-4
817,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Daniele Visioni', 'Ben Kravitz', 'Alan Robock', 'Simone Tilmes', 'Jim Haywood', 'Olivier Boucher', 'Mark Lawrence', 'Peter Irvine', 'Ulrike Niemeier', 'Lili Xia', 'Gabriel Chiodo', 'Chris Lennard', 'Shingo Watanabe', 'John C. Moore', 'Helene Muri']",2023,10.5194/acp-23-5149-2023
818,Forests,Forests,"['Junbin Zhao', 'Holger Lange', 'Helge Meissner']",2022,10.3390/f13101721
819,Geophysical Research Letters,Geophysical Research Letters,"['Tyler Pelle', 'Mathieu Morlighem', 'Felicity S. McCormack']",2020,10.1029/2019GL086821
820,Industrial Crops and Products,Industrial Crops and Products,"['Yang Yang', 'Jun He', 'Yuxin Liu', 'Jiaxin Zeng', 'Liqi Zeng', 'Ruili He', 'Maria Melanie Guiang', 'Yanqun Li', 'Hong Wu']",2023,10.1016/j.indcrop.2023.116515
821,Journal of Climate,Journal of Climate,"['John T. Fasullo', 'A. S. Phillips', 'C. Deser']",2020,10.1175/JCLI-D-19-1024.1
822,Scientific Reports,Scientific Reports,"['A. Al-Yaari', 'A. Ducharne', 'F. Cheruy', 'W. T. Crow', 'J.-P. Wigneron']",2019,10.1038/s41598-018-38309-5
823,Global and Planetary Change,Global and Planetary Change,"['Kunhui Ye', 'Gabriele Messori']",2021,10.1016/j.gloplacha.2021.103543
824,Journal of Climate,Journal of Climate,['Ming Zhao'],2022,10.1175/JCLI-D-21-0327.1
825,International Journal of Environmental Research and Public Health,International Journal of Environmental Research and Public Health,"['Martin Richardson', 'Mikhail Soloviev']",2021,10.3390/ijerph18126406
826,Geophysical Research Letters,Geophysical Research Letters,['Harun A. Rashid'],2021,10.1029/2021GL093194
827,Journal of Climate,Journal of Climate,"['Paolo Davini', 'Fabio D’Andrea']",2020,10.1175/JCLI-D-19-0862.1
828,Ambio,Ambio,"['Giulia Castellani', 'Gaëlle Veyssière', 'Michael Karcher', 'Julienne Stroeve', 'S. Neil Banas', 'A. Heather Bouman', 'S. Andrew Brierley', 'Stacey Connan', 'Finlo Cottier', 'Fabian Große', 'Laura Hobbs', 'Christian Katlein', 'Bonnie Light', 'David McKee', 'Andrew Orkney', 'Roland Proud', 'Vibe Schourup-Kristensen']",2022,10.1007/s13280-021-01662-3
829,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Weimin Jiang', 'Guillaume Gastineau', 'Francis Codron']",2021,10.1029/2020MS002366
830,Nature Communications,Nature Communications,"['Yufei Zou', 'Philip J. Rasch', 'Hailong Wang', 'Zuowei Xie', 'Rudong Zhang']",2021,10.1038/s41467-021-26232-9
831,Remote Sensing,Remote Sensing,"['Huikyo Lee', 'Michael Garay', 'Olga Kalashnikova', 'Yan Yu', 'Peter Gibson']",2018,10.3390/rs10091326
832,Environmental Research Letters,Environmental Research Letters,"['S Safieddine', 'C Clerbaux', 'L Clarisse', 'S Whitburn', 'E A B Eltahir']",2022,10.1088/1748-9326/ac507c
833,Journal of Hydrology,Journal of Hydrology,"['Chen Zhang', 'Fengyun Sun', 'Sanjib Sharma', 'Peng Zeng', 'Alfonso Mejia', 'Yongpeng Lyu', 'Jun Gao', 'Rui Zhou', 'Yue Che']",2023,10.1016/j.jhydrol.2022.128846
834,Environmental Research Letters,Environmental Research Letters,"['Marianne Cowherd', 'L Ruby Leung', 'Manuela Girotto']",2023,10.1088/1748-9326/acd804
835,Geoscientific Model Development,Geoscientific Model Development,"['Neil C. Swart', 'Jason N. S. Cole', 'Viatcheslav V. Kharin', 'Mike Lazare', 'John F. Scinocca', 'Nathan P. Gillett', 'James Anstey', 'Vivek Arora', 'James R. Christian', 'Sarah Hanna', 'Yanjun Jiao', 'Warren G. Lee', 'Fouad Majaess', 'Oleg A. Saenko', 'Christian Seiler', 'Clint Seinen', 'Andrew Shao', 'Michael Sigmond', 'Larry Solheim', 'Knut von Salzen', 'Duo Yang', 'Barbara Winter']",2019,10.5194/gmd-12-4823-2019
836,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","['Alex T. Archibald', 'Steven T. Turnock', 'Paul T. Griffiths', 'Tony Cox', 'Richard G. Derwent', 'Christoph Knote', 'Matthew Shin']",2020,10.1098/rsta.2019.0329
837,Frontiers in Marine Science,Frontiers in Marine Science,"['Meiyi Hou', 'Youmin Tang']",2022,10.3389/fmars.2022.986780
838,Frontiers in Environmental Science,Frontiers in Environmental Science,"['Amy McNally', 'Sean McCartney', 'Alex C. Ruane', 'Iliana E. Mladenova', 'Alyssa K. Whitcraft', 'Inbal Becker-Reshef', 'John D. Bolten', 'Christa D. Peters-Lidard', 'Cynthia Rosenzweig', 'Stephanie Schollaert Uz']",2019,10.3389/fenvs.2019.00023
839,Geophysical Research Letters,Geophysical Research Letters,"['Shujun Li', 'Wenju Cai', 'Lixin Wu']",2021,10.1029/2021GL094863
840,Geophysical Research Letters,Geophysical Research Letters,"['Wenjian Hua', 'Aiguo Dai', 'Minhua Qin']",2022,10.1029/2021GL097198
841,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Haochi Che', 'Philip Stier', 'Duncan Watson-Parris', 'Hamish Gordon', 'Lucia Deaconu']",2022,10.5194/acp-22-10789-2022
842,Geoscientific Model Development,Geoscientific Model Development,"['Daniel S. Goll', 'Alexander J. Winkler', 'Thomas Raddatz', 'Ning Dong', 'Ian Colin Prentice', 'Philippe Ciais', 'Victor Brovkin']",2017,10.5194/gmd-10-2009-2017
843,Nature Communications,Nature Communications,"['B. H. Samset', 'C. Zhou', 'J. S. Fuglestvedt', 'M. T. Lund', 'J. Marotzke', 'M. D. Zelinka']",2022,10.1038/s41467-022-29247-y
844,Advances in Water Resources,Advances in Water Resources,"['Magda Guglielmo', 'Dario Zambonini', 'Giovanni Porta', 'Arunima Malik', 'Fiona.H.M. Tang', 'Federico Maggi']",2021,10.1016/j.advwatres.2020.103837
845,Deep Sea Research Part II: Topical Studies in Oceanography,Deep Sea Research Part II: Topical Studies in Oceanography,"['Albert J. Hermann', 'Kelly Kearney', 'Wei Cheng', 'Darren Pilcher', 'Kerim Aydin', 'Kirstin K. Holsman', 'Anne B. Hollowed']",2021,10.1016/j.dsr2.2021.104974
846,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Hainan Gong', 'Hongyin Xiao', 'Quanliang Chen', 'Lin Wang']",2022,10.1029/2021JD035340
847,Environmental Research Letters,Environmental Research Letters,"['Sandra M Plecha', 'Pedro M M Soares']",2020,10.1088/1748-9326/abc847
848,Climate Dynamics,Climate Dynamics,"['Shuping Li', 'Silje Lund Sørland', 'Martin Wild', 'Christoph Schär']",2023,10.1007/s00382-022-06620-7
849,Journal of Climate,Journal of Climate,"['Yajuan Song', 'Fangli Qiao', 'Jiping Liu', 'Qi Shu', 'Ying Bao', 'Meng Wei', 'Zhenya Song']",2022,10.1175/JCLI-D-21-0608.1
850,Frontiers in Marine Science,Frontiers in Marine Science,"['Kelly A. Kearney', 'Steven J. Bograd', 'Elizabeth Drenkard', 'Fabian A. Gomez', 'Melissa Haltuch', 'Albert J. Hermann', 'Michael G. Jacox', 'Isaac C. Kaplan', 'Stefan Koenigstein', 'Jessica Y. Luo', 'Michelle Masi', 'Barbara Muhling', 'Mercedes Pozo Buil', 'Phoebe A. Woodworth-Jefcoats']",2021,10.3389/fmars.2021.622206
851,Geophysical Research Letters,Geophysical Research Letters,"['Fiaz Ahmed', 'J. David Neelin']",2021,10.1029/2021GL094108
852,Atmospheric Research,Atmospheric Research,"['Jiawen Xu', 'Xiaotong Zhang', 'Weiyu Zhang', 'Ning Hou', 'Chunjie Feng', 'Shuyue Yang', 'Kun Jia', 'Yunjun Yao', 'Xianhong Xie', 'Bo Jiang', 'Jie Cheng', 'Xiang Zhao', 'Shunlin Liang']",2022,10.1016/j.atmosres.2022.106056
853,Deep Sea Research Part II: Topical Studies in Oceanography,Deep Sea Research Part II: Topical Studies in Oceanography,"['Wei Cheng', 'Albert J. Hermann', 'Anne B. Hollowed', 'Kirstin K. Holsman', 'Kelly A. Kearney', 'Darren J. Pilcher', 'Charles A. Stock', 'Kerim Y. Aydin']",2021,10.1016/j.dsr2.2021.104975
854,Scientific Reports,Scientific Reports,"['Florian Ladstädter', 'Andrea K. Steiner', 'Hans Gleisner']",2023,10.1038/s41598-023-28222-x
855,International Journal of Climatology,International Journal of Climatology,"['Yimin Zhao', 'Cheng Qian', 'Wenjun Zhang', 'Dong He', 'Yajie Qi']",2021,10.1002/joc.7134
856,Geoscientific Model Development,Geoscientific Model Development,"['Stelios Myriokefalitakis', 'Elisa Bergas-Massó', 'María Gonçalves-Ageitos', 'Carlos Pérez García-Pando', 'Twan van Noije', 'Philippe Le Sager', 'Akinori Ito', 'Eleni Athanasopoulou', 'Athanasios Nenes', 'Maria Kanakidou', 'Maarten C. Krol', 'Evangelos Gerasopoulos']",2022,10.5194/gmd-15-3079-2022
857,Climate Dynamics,Climate Dynamics,"['Gengxi Zhang', 'Thian Yew Gan', 'Xiaoling Su']",2022,10.1007/s00382-021-06064-5
858,Climate Dynamics,Climate Dynamics,"['Abdel Hannachi', 'Kathrin Finke', 'Nickolay Trendafilov']",2023,10.1007/s00382-022-06409-8
859,Nature Communications,Nature Communications,"['Yanfeng Wang', 'Ping Huang']",2022,10.1038/s41467-022-30104-1
860,Geophysical Research Letters,Geophysical Research Letters,"['Wei Si', 'Hailong Liu', 'Xiaoxiao Zhang', 'Minghua Zhang']",2021,10.1029/2021GL094779
861,Modeling Earth Systems and Environment,Modeling Earth Systems and Environment,"['Salah Sahabi-Abed', 'Brian Odhiambo Ayugi', 'Ahmed Nour-EL-Islam Selmane']",2023,10.1007/s40808-023-01716-3
862,Frontiers in Earth Science,Frontiers in Earth Science,"['Wilhelm Furian', 'Fabien Maussion', 'Christoph Schneider']",2022,10.3389/feart.2022.821798
863,Geoscientific Model Development,Geoscientific Model Development,"['Bette L. Otto-Bliesner', 'Pascale Braconnot', 'Sandy P. Harrison', 'Daniel J. Lunt', 'Ayako Abe-Ouchi', 'Samuel Albani', 'Patrick J. Bartlein', 'Emilie Capron', 'Anders E. Carlson', 'Andrea Dutton', 'Hubertus Fischer', 'Heiko Goelzer', 'Aline Govin', 'Alan Haywood', 'Fortunat Joos', 'Allegra N. LeGrande', 'William H. Lipscomb', 'Gerrit Lohmann', 'Natalie Mahowald', 'Christoph Nehrbass-Ahles', 'Francesco S. R. Pausata', 'Jean-Yves Peterschmitt', 'Steven J. Phipps', 'Hans Renssen', 'Qiong Zhang']",2017,10.5194/gmd-10-3979-2017
864,Environmental Research Letters,Environmental Research Letters,"['Jian Cao', 'Hao Wang', 'Haikun Zhao', 'Bin Wang', 'Liguang Wu', 'Chao Wang']",2022,10.1088/1748-9326/ac8c5b
865,Journal of Meteorological Research,Journal of Meteorological Research,"['Qiang Zhang', 'Jinhu Yang', 'Wei Wang', 'Pengli Ma', 'Guoyang Lu', 'Xiaoyun Liu', 'Haipeng Yu', 'Feng Fang']",2021,10.1007/s13351-021-0105-3
866,Nature Communications,Nature Communications,"['Matteo Vacchi', 'Kristen M. Joyse', 'Robert E. Kopp', 'Nick Marriner', 'David Kaniewski', 'Alessio Rovere']",2021,10.1038/s41467-021-24250-1
867,Sustainability,Sustainability,"['Nathalie Hilmi', 'Shekoofeh Farahmand', 'Vicky W. Y. Lam', 'Mine Cinar', 'Alain Safa', 'Juliette Gilloteaux']",2021,10.3390/su131910670
868,Geoscientific Model Development,Geoscientific Model Development,"['Manuel Schlund', 'Birgit Hassler', 'Axel Lauer', 'Bouwe Andela', 'Patrick Jöckel', 'Rémi Kazeroni', 'Saskia Loosveldt Tomas', 'Brian Medeiros', 'Valeriu Predoi', 'Stéphane Sénési', 'Jérôme Servonnat', 'Tobias Stacke', 'Javier Vegas-Regidor', 'Klaus Zimmermann', 'Veronika Eyring']",2023,10.5194/gmd-16-315-2023
869,Oxford Open Climate Change,Oxford Open Climate Change,['Philip Goodwin'],2021,10.1093/oxfclm/kgab007
870,Atmospheric Research,Atmospheric Research,"['Song Shuaifeng', 'Yan Xiaodong']",2022,10.1016/j.atmosres.2022.106334
871,Climate Dynamics,Climate Dynamics,"['Caihong Wen', 'Arun Kumar', 'Yan Xue']",2020,10.1007/s00382-020-05342-y
872,Geophysical Research Letters,Geophysical Research Letters,"['Ana C. T. Sena', 'Christina M. Patricola', 'Burlen Loring']",2022,10.1029/2022GL100267
873,Environmental Research: Climate,Environmental Research: Climate,"['Noah S Diffenbaugh', 'Elizabeth A Barnes', 'Patrick W Keys']",2023,10.1088/2752-5295/accf2f
874,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Haochi Che', 'Philip Stier', 'Hamish Gordon', 'Duncan Watson-Parris', 'Lucia Deaconu']",2021,10.5194/acp-21-17-2021
875,International Journal of Climatology,International Journal of Climatology,"['Victor Nnamdi Dike', 'Zhaohui Lin', 'Kece Fei', 'Gaby S. Langendijk', 'Debashis Nath']",2022,10.1002/joc.7641
876,Journal of Climate,Journal of Climate,"['Zhe Feng', 'Fengfei Song', 'Koichi Sakaguchi', 'L. Ruby Leung']",2021,10.1175/JCLI-D-20-0136.1
877,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Xiaoling Yang', 'Botao Zhou', 'Ying Xu', 'Zhenyu Han']",2021,10.1007/s00376-021-0351-4
878,Geoscientific Model Development,Geoscientific Model Development,"['Varun Sharma', 'Franziska Gerber', 'Michael Lehning']",2023,10.5194/gmd-16-719-2023
879,Atmospheric and Oceanic Science Letters,Atmospheric and Oceanic Science Letters,"['Huopo Chen', 'Jianqi Sun']",2022,10.1016/j.aosl.2021.100137
880,Journal of Open Source Software,Journal of Open Source Software,"['Daniel E. Kaufman', 'Sha Feng', 'Katherine V. Calvin', 'Bryce E. Harrop', 'Susannah M. Burrows']",2022,10.21105/joss.04326
881,Annual Review of Marine Science,Annual Review of Marine Science,"['Gregory C. Johnson', 'Shigeki Hosoda', 'Steven R. Jayne', 'Peter R. Oke', 'Stephen C. Riser', 'Dean Roemmich', 'Tohsio Suga', 'Virginie Thierry', 'Susan E. Wijffels', 'Jianping Xu']",2022,10.1146/annurev-marine-022521-102008
882,Geophysical Research Letters,Geophysical Research Letters,"['Peter van Rensch', 'Shayne McGregor', 'Dietmar Dommenget']",2022,10.1029/2022GL099981
883,Geophysical Research Letters,Geophysical Research Letters,"['Stuart Jenkins', 'Ben Sanderson', 'Glen Peters', 'Thomas L. Frölicher', 'Pierre Friedlingstein', 'Myles Allen']",2022,10.1029/2022GL101047
884,Energy Conversion and Management,Energy Conversion and Management,"['A. Martinez', 'G. Iglesias']",2023,10.1016/j.enconman.2023.117231
885,Water,Water,"['Babak Ghazi', 'Sanjana Dutt', 'Ali Torabi Haghighi']",2023,10.3390/w15081558
886,CivilEng,CivilEng,"['Samir E. Chidiac', 'Lan Yao', 'Paris Liu']",2022,10.3390/civileng3020017
887,Environmental Monitoring and Assessment,Environmental Monitoring and Assessment,"['Seema Parveen', 'Sharanjeet Kaur', 'Ratul Baishya', 'Shailendra Goel']",2022,10.1007/s10661-022-10524-8
888,Journal of Climate,Journal of Climate,"['Matthew D. K. Priestley', 'Duncan Ackerley', 'Jennifer L. Catto', 'Kevin I. Hodges', 'Ruth E. McDonald', 'Robert W. Lee']",2020,10.1175/JCLI-D-19-0928.1
889,Water Resources Research,Water Resources Research,"['S. Khanal', 'A.F. Lutz', 'P. D. A. Kraaijenbrink', 'B. van den Hurk', 'T. Yao', 'W. W. Immerzeel']",2021,10.1029/2020WR029266
890,Climate Dynamics,Climate Dynamics,"['Amanda Rehbein', 'Tercio Ambrizzi']",2023,10.1007/s00382-022-06657-8
891,Weather and Climate Dynamics,Weather and Climate Dynamics,"['Amélie Simon', 'Guillaume Gastineau', 'Claude Frankignoul', 'Vladimir Lapin', 'Pablo Ortega']",2022,10.5194/wcd-3-845-2022
892,Communications Earth & Environment,Communications Earth & Environment,"['Kouji Adachi', 'Naga Oshima', 'Nobuyuki Takegawa', 'Nobuhiro Moteki', 'Makoto Koike']",2022,10.1038/s43247-022-00469-8
893,Climate,Climate,"['Minxue He', 'Jamie Anderson', 'Elissa Lynn', 'Wyatt Arnold']",2021,10.3390/cli9020026
894,Geophysical Research Letters,Geophysical Research Letters,['S. Sugimoto'],2022,10.1029/2021GL095091
895,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Alistair A. Sellar', 'Colin G. Jones', 'Jane P. Mulcahy', 'Yongming Tang', 'Andrew Yool', 'Andy Wiltshire', ""Fiona M. O'Connor"", 'Marc Stringer', 'Richard Hill', 'Julien Palmieri', 'Stephanie Woodward', 'Lee Mora', 'Till Kuhlbrodt', 'Steven T. Rumbold', 'Douglas I. Kelley', 'Rich Ellis', 'Colin E. Johnson', 'Jeremy Walton', 'Nathan Luke Abraham', 'Martin B. Andrews', 'Timothy Andrews', 'Alex T. Archibald', 'Ségolène Berthou', 'Eleanor Burke', 'Ed Blockley', 'Ken Carslaw', 'Mohit Dalvi', 'John Edwards', 'Gerd A. Folberth', 'Nicola Gedney', 'Paul T. Griffiths', 'Anna B. Harper', 'Maggie A. Hendry', 'Alan J. Hewitt', 'Ben Johnson', 'Andy Jones', 'Chris D. Jones', 'James Keeble', 'Spencer Liddicoat', 'Olaf Morgenstern', 'Robert J. Parker', 'Valeriu Predoi', 'Eddy Robertson', 'Antony Siahaan', 'Robin S. Smith', 'Ranjini Swaminathan', 'Matthew T. Woodhouse', 'Guang Zeng', 'Mohamed Zerroukat']",2019,10.1029/2019MS001739
896,Advances in Climate Change Research,Advances in Climate Change Research,"['Xiang Song', 'Dan-Yun Wang', 'Fang Li', 'Xiao-Dong Zeng']",2021,10.1016/j.accre.2021.06.008
897,Climate Dynamics,Climate Dynamics,"['Olmo ME', 'R Balmaceda-Huarte', 'ML Bettolli']",2022,10.1007/s00382-022-06236-x
898,Atmospheric Research,Atmospheric Research,"['Stephanie Fiedler', 'Klaus Wyser', 'Joeri Rogelj', 'Twan van Noije']",2021,10.1016/j.atmosres.2021.105866
899,Climate Dynamics,Climate Dynamics,"['Nicolas Freychet', 'Simon F. B. Tett', 'Fangxing Tian', 'Sihan Li', 'Buwen Dong', 'Sarah Sparrow']",2022,10.1007/s00382-022-06137-z
900,Energy and Buildings,Energy and Buildings,"['Peter Sherman', 'Haiyang Lin', 'Michael McElroy']",2022,10.1016/j.enbuild.2022.112198
901,Geoscientific Model Development,Geoscientific Model Development,"['Allison A. Wing', 'Kevin A. Reed', 'Masaki Satoh', 'Bjorn Stevens', 'Sandrine Bony', 'Tomoki Ohno']",2018,10.5194/gmd-11-793-2018
902,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Hideaki Kawai', 'Kohei Yoshida', 'Tsuyoshi Koshiro', 'Seiji Yukimoto']",2022,10.1029/2022MS003128
903,Theoretical and Applied Climatology,Theoretical and Applied Climatology,"['I. M. Lawal', 'D. Bertram', 'C. J. White', 'S. R. M. Kutty', 'I. Hassan', 'A. H. Jagaba']",2023,10.1007/s00704-023-04466-5
904,Journal of Hydrology: Regional Studies,Journal of Hydrology: Regional Studies,"['Sophal Try', 'Shigenobu Tanaka', 'Kenji Tanaka', 'Takahiro Sayama', 'Temur Khujanazarov', 'Chantha Oeurng']",2022,10.1016/j.ejrh.2022.101035
905,npj Climate and Atmospheric Science,npj Climate and Atmospheric Science,"['Shangfeng Chen', 'Wen Chen', 'Bin Yu', 'Renguang Wu', 'Hans-F. Graf', 'Lin Chen']",2023,10.1038/s41612-023-00350-1
906,Water,Water,"['Soumik Basu', 'David J. Sauchyn']",2022,10.3390/w14050691
907,Atmospheric and Oceanic Science Letters,Atmospheric and Oceanic Science Letters,"['Yuchao Zhu', 'Rong-Hua Zhang']",2023,10.1016/j.aosl.2023.100351
908,GCM,Encyclopedia of Astrobiology,['Thomas Navarro'],2021,10.1007/978-3-642-27833-4_5491-1
909,Journal of Climate,Journal of Climate,"['Shangfeng Chen', 'Wen Chen', 'Bin Yu', 'Renguang Wu']",2023,10.1175/JCLI-D-22-0323.1
910,Nature Communications,Nature Communications,"['Rémy Bonnet', 'Didier Swingedouw', 'Guillaume Gastineau', 'Olivier Boucher', 'Julie Deshayes', 'Frédéric Hourdin', 'Juliette Mignot', 'Jérôme Servonnat', 'Adriana Sima']",2021,10.1038/s41467-021-26370-0
911,Geoscientific Model Development,Geoscientific Model Development,"['Thibault Hallouin', 'Richard J. Ellis', 'Douglas B. Clark', 'Simon J. Dadson', 'Andrew G. Hughes', 'Bryan N. Lawrence', 'Grenville M. S. Lister', 'Jan Polcher']",2022,10.5194/gmd-15-9177-2022
912,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Taufiq Hassan', 'Robert J. Allen', 'Wei Liu', 'Cynthia A. Randles']",2021,10.5194/acp-21-5821-2021
913,Geophysical Research Letters,Geophysical Research Letters,"['Xiaoming Hu', 'Yanchi Liu', 'Yunqi Kong', 'Qinghua Yang']",2022,10.1029/2022GL100034
914,Geophysical Research Letters,Geophysical Research Letters,"['Olaf Morgenstern', 'Stacey M. Frith', 'Gregory E. Bodeker', 'Vitali Fioletov', 'Ronald J. van der A']",2021,10.1029/2021GL095376
915,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Joshua‐Xiouhua Fu', 'Wanqiu Wang', 'Toshiaki Shinoda', 'Hong‐Li Ren', 'Xiaolong Jia']",2017,10.1002/2017JC013187
916,Journal of Climate,Journal of Climate,"['Paul C. Loikith', 'Deepti Singh', 'Graham P. Taylor']",2022,10.1175/JCLI-D-21-0794.1
917,Journal of Hydrology: Regional Studies,Journal of Hydrology: Regional Studies,"['Lijuan Hua', 'Tianbao Zhao', 'Linhao Zhong']",2022,10.1016/j.ejrh.2022.101191
918,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","['Graeme L. Stephens', 'Maria Z. Hakuba', 'Seiji Kato', 'Andrew Gettelman', 'Jean-Louis Dufresne', 'Timothy Andrews', 'Jason N. S. Cole', 'Ulrika Willen', 'Thorsten Mauritsen']",2022,10.1098/rspa.2022.0053
919,Nature Climate Change,Nature Climate Change,"['Derek P. Tittensor', 'Camilla Novaglio', 'Cheryl S. Harrison', 'Ryan F. Heneghan', 'Nicolas Barrier', 'Daniele Bianchi', 'Laurent Bopp', 'Andrea Bryndum-Buchholz', 'Gregory L. Britten', 'Matthias Büchner', 'William W. L. Cheung', 'Villy Christensen', 'Marta Coll', 'John P. Dunne', 'Tyler D. Eddy', 'Jason D. Everett', 'Jose A. Fernandes-Salvador', 'Elizabeth A. Fulton', 'Eric D. Galbraith', 'Didier Gascuel', 'Jerome Guiet', 'Jasmin G. John', 'Jason S. Link', 'Heike K. Lotze', 'Olivier Maury', 'Kelly Ortega-Cisneros', 'Juliano Palacios-Abrantes', 'Colleen M. Petrik', 'Hubert du Pontavice', 'Jonathan Rault', 'Anthony J. Richardson', 'Lynne Shannon', 'Yunne-Jai Shin', 'Jeroen Steenbeek', 'Charles A. Stock', 'Julia L. Blanchard']",2021,10.1038/s41558-021-01173-9
920,Ecological Economics,Ecological Economics,"['Lotanna E. Emediegwu', 'Chisom L. Ubabukoh']",2023,10.1016/j.ecolecon.2022.107662
921,International Journal of Climatology,International Journal of Climatology,"['Joao Morim', 'Mark Hemer', 'Fernando Andutta', 'Tomoya Shimura', 'Nick Cartwright']",2020,10.1002/joc.6357
922,International Journal of Climatology,International Journal of Climatology,"['Ping Chen', 'Bo Sun', 'Huijun Wang', 'Lianmei Yang']",2022,10.1002/joc.7812
923,Geophysical Research Letters,Geophysical Research Letters,"['Y. T. Eunice Lo', 'Dann M. Mitchell', 'Peter A. G. Watson', 'James A. Screen']",2023,10.1029/2022GL102542
924,Nature Climate Change,Nature Climate Change,"['Jonathan A. Wang', 'Alessandro Baccini', 'Mary Farina', 'James T. Randerson', 'Mark A. Friedl']",2021,10.1038/s41558-021-01027-4
925,International Journal of Climatology,International Journal of Climatology,"['Joshua J. Wimhurst', 'J. Scott Greene']",2020,10.1002/joc.6563
926,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Maxwell Kelley', 'Gavin A. Schmidt', 'Larissa S. Nazarenko', 'Susanne E. Bauer', 'Reto Ruedy', 'Gary L. Russell', 'Andrew S. Ackerman', 'Igor Aleinov', 'Michael Bauer', 'Rainer Bleck', 'Vittorio Canuto', 'Grégory Cesana', 'Ye Cheng', 'Thomas L. Clune', 'Ben I. Cook', 'Carlos A. Cruz', 'Anthony D. Del Genio', 'Gregory S. Elsaesser', 'Greg Faluvegi', 'Nancy Y. Kiang', 'Daehyun Kim', 'Andrew A. Lacis', 'Anthony Leboissetier', 'Allegra N. LeGrande', 'Ken K. Lo', 'John Marshall', 'Elaine E. Matthews', 'Sonali McDermid', 'Keren Mezuman', 'Ron L. Miller', 'Lee T. Murray', 'Valdar Oinas', 'Clara Orbe', 'Carlos Pérez García‐Pando', 'Jan P. Perlwitz', 'Michael J. Puma', 'David Rind', 'Anastasia Romanou', 'Drew T. Shindell', 'Shan Sun', 'Nick Tausnev', 'Kostas Tsigaridis', 'George Tselioudis', 'Ensheng Weng', 'Jingbo Wu', 'Mao‐Sung Yao']",2020,10.1029/2019MS002025
927,How to Save Endangered Magnolias? From Population Biology to Conservation Action: The Case of Allopatric Radiation in Western Mexico,Endangered Plants,"['José Antonio Vázquez-García', 'Miguel Angel Muñiz-Castro', 'Alex Dahua-Machoa', 'Edison Antonio Osorio-Muñoz', 'Gerardo Hernández-Vera', 'Alondra Salomé Ortega-Peña', 'Rosa de Lourdes Romo-Campos', 'César Jacobo-Pereira', 'Noelia Álvarez de Román', 'Viacheslav Shalisko']",2021,10.5772/intechopen.94346
928,Geophysical Research Letters,Geophysical Research Letters,"['Fabien Paulot', 'David Paynter', 'Michael Winton', 'Paul Ginoux', 'Ming Zhao', 'Larry W. Horowitz']",2020,10.1029/2019GL085601
