,journal_title,article_title,contributors,year,doi
78,Geoscientific Model Development,Geoscientific Model Development,"['Masa Kageyama', 'Pascale Braconnot', 'Sandy P. Harrison', 'Alan M. Haywood', 'Johann H. Jungclaus', 'Bette L. Otto-Bliesner', 'Jean-Yves Peterschmitt', 'Ayako Abe-Ouchi', 'Samuel Albani', 'Patrick J. Bartlein', 'Chris Brierley', 'Michel Crucifix', 'Aisling Dolan', 'Laura Fernandez-Donado', 'Hubertus Fischer', 'Peter O. Hopcroft', 'Ruza F. Ivanovic', 'Fabrice Lambert', 'Daniel J. Lunt', 'Natalie M. Mahowald', 'W. Richard Peltier', 'Steven J. Phipps', 'Didier M. Roche', 'Gavin A. Schmidt', 'Lev Tarasov', 'Paul J. Valdes', 'Qiong Zhang', 'Tianjun Zhou']",2018,10.5194/gmd-11-1033-2018
79,Historical changes in aerosol,Aerosols and Climate,"['Michael Schulz', 'Joseph R. McConnell']",2022,10.1016/B978-0-12-819766-0.00010-9
80,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Mark D. Zelinka', 'Stephen A. Klein', 'Yi Qin', 'Timothy A. Myers']",2022,10.1029/2021JD035198
81,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Johannes Mülmenstädt', 'Edward Gryspeerdt', 'Marc Salzmann', 'Po-Lun Ma', 'Sudhakar Dipu', 'Johannes Quaas']",2019,10.5194/acp-19-15415-2019
82,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Kine Onsum Moseid', 'Michael Schulz', 'Trude Storelvmo', 'Ingeborg Rian Julsrud', 'Dirk Olivié', 'Pierre Nabat', 'Martin Wild', 'Jason N. S. Cole', 'Toshihiko Takemura', 'Naga Oshima', 'Susanne E. Bauer', 'Guillaume Gastineau']",2020,10.5194/acp-20-16023-2020
83,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Johannes Quaas', 'Hailing Jia', 'Chris Smith', 'Anna Lea Albright', 'Wenche Aas', 'Nicolas Bellouin', 'Olivier Boucher', 'Marie Doutriaux-Boucher', 'Piers M. Forster', 'Daniel Grosvenor', 'Stuart Jenkins', 'Zbigniew Klimont', 'Norman G. Loeb', 'Xiaoyan Ma', 'Vaishali Naik', 'Fabien Paulot', 'Philip Stier', 'Martin Wild', 'Gunnar Myhre', 'Michael Schulz']",2022,10.5194/acp-22-12221-2022
84,Journal of Southern Hemisphere Earth Systems Science,Journal of Southern Hemisphere Earth Systems Science,"['C. Mackallah', 'M. A. Chamberlain', 'R. M. Law', 'M. Dix', 'T. Ziehn', 'D. Bi', 'R. Bodman', 'J. R. Brown', 'P. Dobrohotoff', 'K. Druken', 'B. Evans', 'I. N. Harman', 'H. Hayashida', 'R. Holmes', 'A. E. Kiss', 'A. Lenton', 'Y. Liu', 'S. Marsland', 'K. Meissner', 'L. Menviel', 'S. O’Farrell', 'H. A. Rashid', 'S. Ridzwan', 'A. Savita', 'J. Srbinovsky', 'A. Sullivan', 'C. Trenham', 'P. F. Vohralik', 'Y.-P. Wang', 'G. Williams', 'M. T. Woodhouse', 'N. Yeung']",2022,10.1071/ES21031
85,Climate Dynamics,Climate Dynamics,"['Liang Chen', 'Paul A. Dirmeyer']",2019,10.1007/s00382-018-4250-z
86,Atmospheric and Oceanic Optics,Atmospheric and Oceanic Optics,"['S. A. Soldatenko', 'R. M. Yusupov']",2019,10.1134/S1024856019050154
87,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Thibaut Lurton', 'Yves Balkanski', 'Vladislav Bastrikov', 'Slimane Bekki', 'Laurent Bopp', 'Pascale Braconnot', 'Patrick Brockmann', 'Patricia Cadule', 'Camille Contoux', 'Anne Cozic', 'David Cugnet', 'Jean‐Louis Dufresne', 'Christian Éthé', 'Marie‐Alice Foujols', 'Josefine Ghattas', 'Didier Hauglustaine', 'Rong‐Ming Hu', 'Masa Kageyama', 'Myriam Khodri', 'Nicolas Lebas', 'Guillaume Levavasseur', 'Marion Marchand', 'Catherine Ottlé', 'Philippe Peylin', 'Adriana Sima', 'Sophie Szopa', 'Rémi Thiéblemont', 'Nicolas Vuichard', 'Olivier Boucher']",2020,10.1029/2019MS001940
88,Climate Dynamics,Climate Dynamics,"['Dipti Hingmire', 'Ramesh Vellore', 'R. Krishnan', 'Manmeet Singh', 'A. Metya', 'T. Gokul', 'D. C. Ayantika']",2022,10.1007/s00382-021-06030-1
89,Geophysical Research Letters,Geophysical Research Letters,"['Pietro Salvi', 'Paulo Ceppi', 'Jonathan M. Gregory']",2022,10.1029/2022GL097766
90,Geophysical Research Letters,Geophysical Research Letters,"['Christopher J. Smith', 'Piers M. Forster']",2021,10.1029/2021GL094948
91,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Timothy Andrews', 'Christopher J. Smith', 'Gunnar Myhre', 'Piers M. Forster', 'Robin Chadwick', 'Duncan Ackerley']",2021,10.1029/2020JD033880
92,Geoscientific Model Development,Geoscientific Model Development,"['Twan van Noije', 'Tommi Bergman', 'Philippe Le Sager', ""Declan O'Donnell"", 'Risto Makkonen', 'María Gonçalves-Ageitos', 'Ralf Döscher', 'Uwe Fladrich', 'Jost von Hardenberg', 'Jukka-Pekka Keskinen', 'Hannele Korhonen', 'Anton Laakso', 'Stelios Myriokefalitakis', 'Pirkka Ollinaho', 'Carlos Pérez García-Pando', 'Thomas Reerink', 'Roland Schrödner', 'Klaus Wyser', 'Shuting Yang']",2021,10.5194/gmd-14-5637-2021
93,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Gillian D. Thornhill', 'William J. Collins', 'Ryan J. Kramer', 'Dirk Olivié', 'Ragnhild B. Skeie', ""Fiona M. O'Connor"", 'Nathan Luke Abraham', 'Ramiro Checa-Garcia', 'Susanne E. Bauer', 'Makoto Deushi', 'Louisa K. Emmons', 'Piers M. Forster', 'Larry W. Horowitz', 'Ben Johnson', 'James Keeble', 'Jean-Francois Lamarque', 'Martine Michou', 'Michael J. Mills', 'Jane P. Mulcahy', 'Gunnar Myhre', 'Pierre Nabat', 'Vaishali Naik', 'Naga Oshima', 'Michael Schulz', 'Christopher J. Smith', 'Toshihiko Takemura', 'Simone Tilmes', 'Tongwen Wu', 'Guang Zeng', 'Jie Zhang']",2021,10.5194/acp-21-853-2021
94,Geoscientific Model Development,Geoscientific Model Development,"['Jane P. Mulcahy', 'Colin G. Jones', 'Steven T. Rumbold', 'Till Kuhlbrodt', 'Andrea J. Dittus', 'Edward W. Blockley', 'Andrew Yool', 'Jeremy Walton', 'Catherine Hardacre', 'Timothy Andrews', 'Alejandro Bodas-Salcedo', 'Marc Stringer', 'Lee de Mora', 'Phil Harris', 'Richard Hill', 'Doug Kelley', 'Eddy Robertson', 'Yongming Tang']",2023,10.5194/gmd-16-1569-2023
95,Geoscientific Model Development,Geoscientific Model Development,"['Bjorn Stevens', 'Stephanie Fiedler', 'Stefan Kinne', 'Karsten Peters', 'Sebastian Rast', 'Jobst Müsse', 'Steven J. Smith', 'Thorsten Mauritsen']",2017,10.5194/gmd-10-433-2017
96,Earth System Science Data,Earth System Science Data,"['Nicolas Bellouin', 'Will Davies', 'Keith P. Shine', 'Johannes Quaas', 'Johannes Mülmenstädt', 'Piers M. Forster', 'Chris Smith', 'Lindsay Lee', 'Leighton Regayre', 'Guy Brasseur', 'Natalia Sudarchikova', 'Idir Bouarar', 'Olivier Boucher', 'Gunnar Myhre']",2020,10.5194/essd-12-1649-2020
97,Nature Communications,Nature Communications,"['Taina Yli-Juuti', 'Tero Mielonen', 'Liine Heikkinen', 'Antti Arola', 'Mikael Ehn', 'Sini Isokääntä', 'Helmi-Marja Keskinen', 'Markku Kulmala', 'Anton Laakso', 'Antti Lipponen', 'Krista Luoma', 'Santtu Mikkonen', 'Tuomo Nieminen', 'Pauli Paasonen', 'Tuukka Petäjä', 'Sami Romakkaniemi', 'Juha Tonttila', 'Harri Kokkola', 'Annele Virtanen']",2021,10.1038/s41467-021-25850-7
98,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['M. Zhao', 'J.-C. Golaz', 'I. M. Held', 'H. Guo', 'V. Balaji', 'R. Benson', 'J.-H. Chen', 'X. Chen', 'L. J. Donner', 'J. P. Dunne', 'K. Dunne', 'J. Durachta', 'S.-M. Fan', 'S. M. Freidenreich', 'S. T. Garner', 'P. Ginoux', 'L. M. Harris', 'L. W. Horowitz', 'J. P. Krasting', 'A. R. Langenhorst', 'Z. Liang', 'P. Lin', 'S.-J. Lin', 'S. L. Malyshev', 'E. Mason', 'P. C. D. Milly', 'Y. Ming', 'V. Naik', 'F. Paulot', 'D. Paynter', 'P. Phillipps', 'A. Radhakrishnan', 'V. Ramaswamy', 'T. Robinson', 'D. Schwarzkopf', 'C. J. Seman', 'E. Shevliakova', 'Z. Shen', 'H. Shin', 'L. G. Silvers', 'J. R. Wilson', 'M. Winton', 'A. T. Wittenberg', 'B. Wyman', 'B. Xiang']",2018,10.1002/2017MS001208
99,Geophysical Research Letters,Geophysical Research Letters,"['Kyle B. Heyblom', 'Hansi A. Singh', 'Philip J. Rasch', 'Haruki Hirasawa']",2023,10.1029/2022GL102685
100,Geophysical Research Letters,Geophysical Research Letters,"['J. G. Virgin', 'C. G. Fletcher']",2022,10.1029/2022GL100200
101,Geophysical Research Letters,Geophysical Research Letters,"['Hege‐Beate Fredriksen', 'Christopher J. Smith', 'Angshuman Modak', 'Maria Rugenstein']",2023,10.1029/2023GL102916
102,Atmosphere,Atmosphere,"['Xiangjun Shi', 'Wentao Zhang', 'Jiaojiao Liu']",2019,10.3390/atmos10080456
103,Journal of Climate,Journal of Climate,"['Nicholas Lewis', 'Thorsten Mauritsen']",2021,10.1175/JCLI-D-19-0941.1
104,Geoscientific Model Development,Geoscientific Model Development,['Junichi Tsutsui'],2022,10.5194/gmd-15-951-2022
105,Nature Climate Change,Nature Climate Change,"['Malte F. Stuecker', 'Cecilia M. Bitz', 'Kyle C. Armour', 'Cristian Proistosescu', 'Sarah M. Kang', 'Shang-Ping Xie', 'Doyeon Kim', 'Shayne McGregor', 'Wenjun Zhang', 'Sen Zhao', 'Wenju Cai', 'Yue Dong', 'Fei-Fei Jin']",2018,10.1038/s41558-018-0339-y
106,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Fiona M. O’Connor', 'Ben T. Johnson', 'Omar Jamil', 'Timothy Andrews', 'Jane P. Mulcahy', 'James Manners']",2022,10.1029/2022MS002991
107,Geophysical Research Letters,Geophysical Research Letters,"['Rudong Zhang', 'Hailong Wang', 'Qiang Fu', 'Philip J. Rasch']",2020,10.1029/2020GL088063
108,Environmental Data Science,Environmental Data Science,"['Constantin Bône', 'Guillaume Gastineau', 'Sylvie Thiria', 'Patrick Gallinari']",2022,10.1017/eds.2022.17
109,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Larry W. Horowitz', 'Vaishali Naik', 'Fabien Paulot', 'Paul A. Ginoux', 'John P. Dunne', 'Jingqiu Mao', 'Jordan Schnell', 'Xi Chen', 'Jian He', 'Jasmin G. John', 'Meiyun Lin', 'Pu Lin', 'Sergey Malyshev', 'David Paynter', 'Elena Shevliakova', 'Ming Zhao']",2020,10.1029/2019MS002032
110,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Stefan A. Buehler', 'Manfred Brath', 'Oliver Lemke', 'Øivind Hodnebrog', 'Robert Pincus', 'Patrick Eriksson', 'Iouli Gordon', 'Richard Larsson']",2022,10.1029/2022MS003239
111,Geoscientific Model Development,Geoscientific Model Development,"['Martin Juckes', 'Karl E. Taylor', 'Paul J. Durack', 'Bryan Lawrence', 'Matthew S. Mizielinski', 'Alison Pamment', 'Jean-Yves Peterschmitt', 'Michel Rixen', 'Stéphane Sénési']",2020,10.5194/gmd-13-201-2020
112,Journal of Climate,Journal of Climate,"['Yue Dong', 'Kyle C. Armour', 'Mark D. Zelinka', 'Cristian Proistosescu', 'David S. Battisti', 'Chen Zhou', 'Timothy Andrews']",2020,10.1175/JCLI-D-19-1011.1
113,Geoscientific Model Development,Geoscientific Model Development,"['Vinicius Buscioli Capistrano', 'Paulo Nobre', 'Sandro F. Veiga', 'Renata Tedeschi', 'Josiane Silva', 'Marcus Bottino', 'Manoel Baptista da Silva Jr.', 'Otacílio Leandro Menezes Neto', 'Silvio Nilo Figueroa', 'José Paulo Bonatti', 'Paulo Yoshio Kubota', 'Julio Pablo Reyes Fernandez', 'Emanuel Giarolla', 'Jessica Vial', 'Carlos A. Nobre']",2020,10.5194/gmd-13-2277-2020
114,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences","['Menno A. Veerman', 'Robert Pincus', 'Robin Stoffer', 'Caspar M. van Leeuwen', 'Damian Podareanu', 'Chiel C. van Heerwaarden']",2021,10.1098/rsta.2020.0095
115,Geoscientific Model Development,Geoscientific Model Development,"['John G. Virgin', 'Christopher G. Fletcher', 'Jason N. S. Cole', 'Knut von Salzen', 'Toni Mitovski']",2021,10.5194/gmd-14-5355-2021
116,The Cryosphere,The Cryosphere,"['Guillaume Gastineau', 'Claude Frankignoul', 'Yongqi Gao', 'Yu-Chiao Liang', 'Young-Oh Kwon', 'Annalisa Cherchi', 'Rohit Ghosh', 'Elisa Manzini', 'Daniela Matei', 'Jennifer Mecking', 'Lingling Suo', 'Tian Tian', 'Shuting Yang', 'Ying Zhang']",2023,10.5194/tc-17-2157-2023
117,Atmosphere,Atmosphere,"['Xiangjun Shi', 'Chunhan Li', 'Lijuan Li', 'Wentao Zhang', 'Jiaojiao Liu']",2021,10.3390/atmos12030406
118,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"[""Fiona M. O'Connor"", 'N. Luke Abraham', 'Mohit Dalvi', 'Gerd A. Folberth', 'Paul T. Griffiths', 'Catherine Hardacre', 'Ben T. Johnson', 'Ron Kahana', 'James Keeble', 'Byeonghyeon Kim', 'Olaf Morgenstern', 'Jane P. Mulcahy', 'Mark Richardson', 'Eddy Robertson', 'Jeongbyn Seo', 'Sungbo Shim', 'João C. Teixeira', 'Steven T. Turnock', 'Jonny Williams', 'Andrew J. Wiltshire', 'Stephanie Woodward', 'Guang Zeng']",2021,10.5194/acp-21-1211-2021
119,Journal of Climate,Journal of Climate,"['Ryan J. Kramer', 'Brian J. Soden', 'Angeline G. Pendergrass']",2019,10.1175/JCLI-D-18-0137.1
120,Geoscientific Model Development,Geoscientific Model Development,"['Mark J. Webb', 'Timothy Andrews', 'Alejandro Bodas-Salcedo', 'Sandrine Bony', 'Christopher S. Bretherton', 'Robin Chadwick', 'Hélène Chepfer', 'Hervé Douville', 'Peter Good', 'Jennifer E. Kay', 'Stephen A. Klein', 'Roger Marchand', 'Brian Medeiros', 'A. Pier Siebesma', 'Christopher B. Skinner', 'Bjorn Stevens', 'George Tselioudis', 'Yoko Tsushima', 'Masahiro Watanabe']",2017,10.5194/gmd-10-359-2017
121,Geophysical Research Letters,Geophysical Research Letters,"['Jonah Bloch‐Johnson', 'Maria Rugenstein', 'Martin B. Stolpe', 'Tim Rohrschneider', 'Yiyu Zheng', 'Jonathan M. Gregory']",2021,10.1029/2020GL089074
122,Geoscientific Model Development,Geoscientific Model Development,"['Robin D. Lamboll', 'Chris D. Jones', 'Ragnhild B. Skeie', 'Stephanie Fiedler', 'Bjørn H. Samset', 'Nathan P. Gillett', 'Joeri Rogelj', 'Piers M. Forster']",2021,10.5194/gmd-14-3683-2021
123,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Quran Wu', 'Jonathan M. Gregory']",2022,10.1029/2022MS002999
124,Meteorological Monographs,Meteorological Monographs,"['V. Ramaswamy', 'W. Collins', 'J. Haywood', 'J. Lean', 'N. Mahowald', 'G. Myhre', 'V. Naik', 'K. P. Shine', 'B. Soden', 'G. Stenchikov', 'T. Storelvmo']",2019,10.1175/AMSMONOGRAPHS-D-19-0001.1
125,Geoscientific Model Development,Geoscientific Model Development,"['William J. Collins', 'Jean-François Lamarque', 'Michael Schulz', 'Olivier Boucher', 'Veronika Eyring', 'Michaela I. Hegglin', 'Amanda Maycock', 'Gunnar Myhre', 'Michael Prather', 'Drew Shindell', 'Steven J. Smith']",2017,10.5194/gmd-10-585-2017
126,Reviews of Modern Physics,Reviews of Modern Physics,"['Robert Colman', 'Brian J. Soden']",2021,10.1103/RevModPhys.93.045002
127,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Hege‐Beate Fredriksen', 'Maria Rugenstein', 'Rune Graversen']",2021,10.1029/2020JD034145
128,Current Climate Change Reports,Current Climate Change Reports,['Davide Zanchettin'],2017,10.1007/s40641-017-0065-y
129,Geophysical Research Letters,Geophysical Research Letters,"['L. S. Jackson', 'A. C. Maycock', 'T. Andrews', 'H.‐B. Fredriksen', 'C. J. Smith', 'P. M. Forster']",2022,10.1029/2022GL098808
130,Atmospheric Chemistry and Physics,Atmospheric Chemistry and Physics,"['Montserrat Costa-Surós', 'Odran Sourdeval', 'Claudia Acquistapace', 'Holger Baars', 'Cintia Carbajal Henken', 'Christa Genz', 'Jonas Hesemann', 'Cristofer Jimenez', 'Marcel König', 'Jan Kretzschmar', 'Nils Madenach', 'Catrin I. Meyer', 'Roland Schrödner', 'Patric Seifert', 'Fabian Senf', 'Matthias Brueck', 'Guido Cioni', 'Jan Frederik Engels', 'Kerstin Fieg', 'Ksenia Gorges', 'Rieke Heinze', 'Pavan Kumar Siligam', 'Ulrike Burkhardt', 'Susanne Crewell', 'Corinna Hoose', 'Axel Seifert', 'Ina Tegen', 'Johannes Quaas']",2020,10.5194/acp-20-5657-2020
131,Geoscientific Model Development,Geoscientific Model Development,"['Colin Goldblatt', 'Lucas Kavanagh', 'Maura Dewey']",2017,10.5194/gmd-10-3931-2017
132,Nature Climate Change,Nature Climate Change,"['Timothy Andrews', 'Piers M. Forster']",2020,10.1038/s41558-020-0696-1
133,Journal of Southern Hemisphere Earth Systems Science,Journal of Southern Hemisphere Earth Systems Science,"['Tilo Ziehn', 'Matthew A. Chamberlain', 'Rachel M. Law', 'Andrew Lenton', 'Roger W. Bodman', 'Martin Dix', 'Lauren Stevens', 'Ying-Ping Wang', 'Jhan Srbinovsky']",2020,10.1071/ES19035
134,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['J. P. Mulcahy', 'C. Jones', 'A. Sellar', 'B. Johnson', 'I. A. Boutle', 'A. Jones', 'T. Andrews', 'S. T. Rumbold', 'J. Mollard', 'N. Bellouin', 'C. E. Johnson', 'K. D. Williams', 'D. P. Grosvenor', 'D. T. McCoy']",2018,10.1029/2018MS001464
135,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Catherine A. Senior', 'Colin G. Jones', 'Richard A. Wood', 'Alistair Sellar', 'Stephen Belcher', 'Albert Klein‐Tank', 'Rowan Sutton', 'Jeremy Walton', 'Bryan Lawrence', 'Timothy Andrews', 'Jane P. Mulcahy']",2020,10.1029/2019MS002004
136,Aerosol–climate modeling,Aerosols and Climate,"['Philip J. Rasch', 'Ken S. Carslaw']",2022,10.1016/B978-0-12-819766-0.00009-2
137,Journal of Meteorological Research,Journal of Meteorological Research,"['An Qi', 'Hua Zhang', 'Shuyun Zhao', 'Tijian Wang', 'Qianxia Liu', 'Zaizhi Wang', 'Sunling Gong', 'Bing Xie', 'Yi Liu']",2022,10.1007/s13351-022-1187-2
